id,fund,name,slug,fund_url,sectors,website,description,stage,stage_year,founded_year,invested_year,logo_url,source_modified,ticker_symbol,acquirer,founders
282,new-schools,Voces Unidas de la Montañas,voces-unidas-de-la-montanas,https://www.newschools.org/venture/voces-unidas-de-la-montanas/,Diverse Leaders,https://www.vocesunidas.org/,"Voces Unidas de la Montañas is launching a new parent advocacy initiative to transform rural public education in Colorado by supporting Latino parent leadership at the school and district levels. This initiative will organize and train Latino parents to advocate for policies aimed at increasing student achievement in two school districts: The Roaring Fork and Eagle County School Districts. Voces Unidas will develop Latino parents’ capacities to organize and influence rural school district policy-making by training, preparing, and supporting them to take on leadership roles on school boards and advisory committees. By partnering with parents, superintendents, principals, teachers, and other community organizations, Voces Unidas hopes to create a more equitable environment in rural Colorado where all students thrive.",Past,,2021,2023,https://www.newschools.org/wp-content/uploads/2023/09/Voces-Unidas-Logo-.png,,,,
283,new-schools,Voice4Equity,voice4equity-2,https://www.newschools.org/venture/voice4equity-2/,Diverse Leaders,https://www.voice4equity.com/,"Voice4Equity was established to increase the number of women and leaders of color at the policy table. Our mission is to disrupt years of systemic bias and inequities by working with women and organizations to expand the diversity of voice through strategic leadership, equity policies and community engagement.",,,2021,2022,,,,,
284,new-schools,Warwick Community School (Town of Warwick),warwick-community-school-town-of-warwick,https://www.newschools.org/venture/warwick-community-school-town-of-warwick/,Innovative Schools,https://warwick-k12.us/,"The Town of Warwick is launching a public school that will launch in Warwick, Massachusetts in Fall 2023. The school intends to serve 80 students at full enrollment across grades PK-8.The town is reestablishing local elementary education which the town began in the 1700s. They will utilize their relatively new school building our regional left, provide place based, individualized elementary education for our kids, maintain a tuition relationship with our former district for secondary education, establish relationships with other small and tiny schools and districts, share services with the Town, and eventual establishment of a scattered site / non contiguous central office service.",Past,,2019,2022,https://www.newschools.org/wp-content/uploads/2025/04/Warwick.png,,,,
285,new-schools,We Love Philly,we-love-philly-2,https://www.newschools.org/venture/we-love-philly-2/,Racial Equity,https://welovephilly.org/,"We Love Philly is an out-of-school time program in Philadelphia that aims to empower students with positive community experiences and essential professional skills through mindfulness, volunteerism, entrepreneurship, and content creation. We Love Philly teaches students how to navigate complex emotional stressors, equips them with essential life skills, arranges volunteer experiences to promote community, connects students with local entrepreneurs and business owners to gain expertise, and lastly helps students to create their own brand.",,,,2022,,,,,
286,new-schools,Welfie,welfie,https://www.newschools.org/venture/welfie/,EDge,https://www.welfie.com/,"Welfie is a health equity platform that puts community health workers in schools to deliver health education and care coordination. We provide districts with a community schools platform that addresses social determinants of health and education. And families with a consumer health app to navigate health, wellness and access to services.",Past,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/welfie-green-1024x576.png,,,,
287,new-schools,West Dallas STEM School,west-dallas-stem-school-2,https://www.newschools.org/venture/west-dallas-stem-school-2/,Innovative Schools,https://www.dallasisd.org/westdallasstem,"West Dallas STEM School is a public school that launched in Dallas, Texas in Fall 2022. This school intends to serve over 900 students at full enrollment across grades PreK3 through 8th grade. West Dallas STEM School is a 4-way partnership between SMU, Toyota, Dallas ISD, and West Dallas Community partners including families and nonprofit organizations. Using innovative strategies and placed based learning, we support student academic achievement such that students graduate college and career ready for 21st century jobs and beyond.",,,2021,2022,,,,,
288,new-schools,"Western Youth Leadership, Engagement, and Empowerment School",western-youth-leadership-engagement-and-empowerment-school-2,https://www.newschools.org/venture/western-youth-leadership-engagement-and-empowerment-school-2/,Innovative Schools,https://wylees.org,"The Western Youth Leadership, Engagement, and Empowerment Middle School (WYLEES) is a proposed public charter school in Nevada, set to open in fall 2025. Serving downtown Las Vegas, WYLEES will offer project-based learning experiences co-created with students and families, focusing on community improvement through real-world service learning. The school aims to empower future leaders by fostering creativity, collaboration, and civic engagement.",Past,,,2024,https://www.newschools.org/wp-content/uploads/2024/10/Western-Youth-Leadership-Engagement-and-Empowerment-School-1.png,,,,
289,new-schools,xS.T.R.E.A.M. Minds Academy,xs-t-r-e-a-m-minds-academy-2,https://www.newschools.org/venture/xs-t-r-e-a-m-minds-academy-2/,Innovative Schools,,"At xS.T.R.E.A.M. Minds Academy in Birmingham, Alabama, our mission is to reimagine learning for all students through S.T.R.E.A.M. exploration, personalized instruction, and social-emotional growth.",,,,2025,https://www.newschools.org/wp-content/uploads/2025/10/xS.T.R.E.A.M.-Minds-Academy-1.png,,,,
290,new-schools,Young Data Scientists League,young-data-scientists-league-2,https://www.newschools.org/venture/young-data-scientists-league-2/,Learning Solutions,https://www.youngdatascientists.org/,The Young Data Scientists League (YDSL) empowers every student — especially those historically underserved — to learn and apply data science and AI ethics skills that make a positive difference in their lives and communities.,,,2021,2025,https://www.newschools.org/wp-content/uploads/2025/10/Young-Data-Scientists-League-1.png,,,,
291,new-schools,Young Leaders Strong City,young-leaders-strong-city-2,https://www.newschools.org/venture/young-leaders-strong-city-2/,Racial Equity,https://www.ylscmovement.com/,"Young Leaders, Strong City is student-centered organizing that focuses on dismantling institutional and structural racism, providing a historical analysis of inequitable policies and practices, addressing intersectionality in issues and solutions, and envisioning a more equitable society",,,,2022,,,,,
292,new-schools,Youth Justice Alliance,youth-justice-alliance,https://www.newschools.org/venture/youth-justice-alliance/,Racial Equity,http://www.youthjusticealliance.org,"The Youth Justice Alliance is dedicated to expanding access to legal knowledge, legal support, and legal careers for historically excluded communities. This mission is carried out through YJA’s support for legal education in secondary schools and their fellowship for aspiring first-gen lawyers. The fellowship program supports aspiring lawyers from high school graduation all the way to and through law school matriculation.",Past,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/VectorLogo_YJA_MONO_blue.png,,,,
